paper,model,sentence,FRE,FOG,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
Artikel 1 AI,SIMPLIFIED T4P1,"Deze toets moet ook rekening houden met de groeiende macht van de staat en private partners, evenals collectieve en sociale schade.",60.634285714285724,14.114285714285714,5.190476190476191,1.4761904761904763,21.0,1.0,0.9047619047619048,109,31,21,19,1,1,7,3,5,0,1,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Wetenschappelijke en objectieve analyse moeten de basis vormen voor deze toets.,18.779090909090932,11.672727272727274,6.181818181818182,2.090909090909091,11.0,1.0,1.0,68,23,11,11,1,1,3,2,2,0,1,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Een onafhankelijk orgaan zoals de Nederlandse Raad voor Regeringsbeleid (WRR) kan een rol spelen door beleidsgericht onderzoek te verrichten in samenwerking met universiteiten en maatschappelijke organisaties.,-14.785769230769187,22.707692307692312,6.961538461538462,2.3076923076923075,26.0,1.0,1.0,181,60,26,26,1,1,10,8,6,0,1,0,0,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,Dit orgaan kan bijvoorbeeld onderzoek doen naar de collectieve en sociale schade van algoritmische surveillance en naar innovatieve controle- en handhavingsmechanismen.,0.2057142857142935,21.733333333333334,6.9523809523809526,2.1904761904761907,21.0,1.0,0.8571428571428571,146,46,21,18,1,1,9,7,6,0,1,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Daarnaast kan gedacht worden aan de oprichting van een AI-coördinatiecentrum, zoals voorgesteld in het recente WRR-rapport, dat beleidsdirecties, toezichthouders en uitvoeringsorganisaties een structuur biedt om regelmatig met elkaar in contact te treden en van elkaar te leren.",0.08000000000001961,21.28648648648649,6.4324324324324325,2.0,37.0,1.0,0.8378378378378378,238,74,37,31,1,1,13,6,5,0,2,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Dit centrum moet politiek verankerd zijn, zodat snel beleid kan worden ontwikkeld indien nodig.",35.51071428571431,14.171428571428573,5.714285714285714,1.8571428571428572,14.0,1.0,1.0,80,26,14,14,1,1,4,3,1,1,3,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Met name bij grootschalige surveillance door politiediensten is het belangrijk om de bevolking te betrekken bij besluitvorming om de legitimiteit te behouden.,11.459545454545477,25.163636363636368,6.181818181818182,2.0454545454545454,22.0,1.0,0.8181818181818182,136,45,22,18,1,1,9,9,6,1,0,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Volgens een recent WRR-rapport zal er steeds meer debat plaatsvinden over de doelen en het gebruik van AI in de samenleving.,52.57714285714289,12.20952380952381,4.904761904761905,1.5714285714285714,21.0,1.0,0.9523809523809523,103,33,21,20,1,1,5,2,5,0,1,0,0,1,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Methoden zoals publieke debatten, openbare raadplegingen, burgerjury's en citizen-science initiatieven kunnen hiervoor worden gebruikt.",-28.34999999999997,22.0,7.866666666666666,2.6,15.0,1.0,1.0,118,39,15,15,1,1,10,6,6,0,2,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Het betrekken van het publiek als actieve deelnemers stelt de overheid in staat om te leren van de expertise van burgers.,44.52000000000001,17.923809523809524,4.761904761904762,1.6666666666666667,21.0,1.0,0.8571428571428571,100,35,21,18,1,1,7,5,3,0,0,0,1,0,1,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,"Het is essentieel dat kwetsbare groepen en gemeenschappen een significante stem hebben in besluitvormingsprocessen, zonder dat dit slechts een symbolische geste is.",26.841363636363653,16.072727272727274,6.409090909090909,1.8636363636363635,22.0,1.0,0.8636363636363636,141,41,22,19,1,1,8,4,6,2,1,0,1,0,0,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,"Relationele controle biedt interessante mogelijkheden om de huidige controlemechanismen opnieuw te bekijken, rekening houdend met de sociaal-technische ontwikkelingen die in het begin van deze bijdrage zijn beschreven.",-17.969999999999995,22.651851851851852,7.037037037037037,2.3333333333333335,27.0,1.0,0.9629629629629629,190,63,27,26,1,1,14,8,7,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,In deze bijdrage is gereflecteerd over de vraag of de bestaande controle- en handhavingsmechanismen voor algoritmische surveillance heroverwogen moeten worden.,-3.8149999999999835,18.0,6.9,2.25,20.0,1.0,0.95,138,45,20,19,1,1,8,5,5,1,2,0,0,1,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Eerst zijn drie sociotechnische ontwikkelingen besproken die druk uitoefenen op de huidige controlemechanismen.,-14.606153846153836,20.58461538461539,7.538461538461538,2.4615384615384617,13.0,1.0,1.0,98,32,13,13,1,1,6,5,5,1,0,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Vervolgens is gekeken naar welke lessen kunnen worden getrokken vanuit de relationele ethiek bij het bekijken van controle- en handhavingsmechanismen voor algoritmische surveillance.,-7.77956521739128,21.373913043478264,6.869565217391305,2.260869565217391,23.0,1.0,1.0,158,52,23,23,1,1,9,7,7,1,2,0,0,0,0,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Voorlopig geeft het antwoord op de vraag aan dat het huidige kader niet voldoende is om deze ontwikkelingen op te vangen.,56.6057142857143,10.304761904761905,4.761904761904762,1.5238095238095237,21.0,1.0,0.9047619047619048,100,32,21,19,1,1,5,1,2,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,"Deze eerste verkenning van relationele ethiek om op een andere manier na te denken over controle en handhaving van algoritmische surveillance door de politie, laat zien dat 'rationele' controlemechanismen ontoereikend zijn.",0.7119354838710095,24.012903225806454,6.096774193548387,2.064516129032258,31.0,1.0,0.967741935483871,189,64,31,30,1,1,10,9,9,1,0,0,0,0,1,0,0,0
Artikel 1 AI,SIMPLIFIED T4P1,Het relationele kader biedt interessante mogelijkheden om verder na te denken over de gestelde vraag.,16.770000000000007,14.0,5.733333333333333,2.066666666666667,15.0,1.0,1.0,86,31,15,15,1,1,4,3,3,0,0,0,1,0,0,0,1,0
Artikel 1 AI,SIMPLIFIED T4P1,"Het antwoord in deze bijdrage blijft echter voorlopig, omdat verder (empirisch) onderzoek nodig is om hier beter inzicht in te krijgen.",40.4914285714286,14.114285714285714,5.285714285714286,1.7142857142857142,21.0,1.0,0.9523809523809523,111,36,21,20,1,1,7,3,2,1,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,Deze tekst is gebaseerd op een lezing waarin ik terugkijk op mijn academische carrière in België en Nederland.,42.86500000000002,13.866666666666667,5.111111111111111,1.7222222222222223,18.0,1.0,0.9444444444444444,92,31,18,17,1,1,5,3,3,1,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Beide landen hebben vergelijkbare uitdagingen, zoals een vergrijzende bevolking, energiecrises en de-industrialisatie.",-37.99499999999997,24.8,8.666666666666666,2.75,12.0,1.0,1.0,104,33,12,12,1,1,6,6,5,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,Het economische beleid verschilt echter tussen de twee landen.,28.50000000000002,8.044444444444444,5.888888888888889,2.0,9.0,1.0,1.0,53,18,9,9,1,1,2,1,1,0,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,"Nederland heeft de nadruk gelegd op een terugtredende overheid en marktwerking, terwijl België een grote rol voor de overheid heeft behouden.",36.46285714285716,17.923809523809524,5.666666666666667,1.7619047619047619,21.0,1.0,0.8095238095238095,119,37,21,17,1,1,7,5,3,0,2,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Dit heeft geleid tot verschillen in overheidsuitgaven, concurrentievermogen en economische prestaties tussen Nederland en België.",-22.709999999999955,19.333333333333332,7.533333333333333,2.533333333333333,15.0,1.0,0.9333333333333333,113,38,15,14,1,1,6,5,2,0,1,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Beide landen hebben te maken gehad met structurele veranderingen, vergelijkbaar met andere 'oudere' EU-lidstaten, zoals een vergrijzende bevolking, de-industrialisatie en een verschuiving naar een diensteneconomie.",-18.195999999999966,26.0,7.36,2.36,25.0,1.0,0.88,184,59,25,22,1,1,9,10,8,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,Na de oliecrises in de jaren 70 en 80 werden de economieën van Nederland en België hard getroffen.,47.56500000000001,13.866666666666667,4.444444444444445,1.6666666666666667,18.0,1.0,0.8333333333333334,80,30,18,15,1,1,4,3,2,0,1,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Duurdere olie leidde tot een daling van de consumptie en samen met goedkopere import ondermijnde het de binnenlandse productie, wat resulteerde in minder banen, meer faillissementen en stijgende werkloosheid.",22.786206896551736,19.875862068965517,6.103448275862069,1.8275862068965518,29.0,1.0,0.9310344827586207,177,53,29,27,1,1,10,6,9,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"De overheid moest noodlijdende bedrijven ondersteunen en meer werkgelegenheid creëren, wat leidde tot toenemende begrotingstekorten en een hogere staatsschuld.",0.5394736842105203,22.33684210526316,7.315789473684211,2.210526315789474,19.0,1.0,0.9473684210526315,139,42,19,18,1,1,9,7,6,0,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,Nederland profiteerde in die periode van extra inkomsten uit gaswinning.,35.94500000000003,16.0,6.2,1.9,10.0,1.0,1.0,62,19,10,10,1,1,5,3,2,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"In de jaren 80 leidde deze ongunstige ontwikkeling in Nederland tot een debat over de financiële positie en het functioneren van de overheid, met name het gebrek aan coördinatie en samenhang in het beleid.
",25.519117647058827,21.83529411764706,5.0,1.7352941176470589,34.0,1.0,0.8235294117647058,170,59,34,28,1,1,9,7,4,0,0,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"In de jaren 80 werd in Nederland een beleid van marktwerking, privatisering en verzelfstandiging ingevoerd om de overheidsfinanciën te saneren, de overheid efficiënter te maken en het vertrouwen in het beleid te herstellen.",1.5763636363636593,25.321212121212124,5.696969696969697,2.0303030303030303,33.0,1.0,0.7575757575757576,188,67,33,25,1,1,11,10,8,0,1,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,Dit werd gestimuleerd door de mondialisering van de economie en de Europese integratie.,24.44000000000002,17.50769230769231,5.6923076923076925,2.0,13.0,1.0,0.8461538461538461,74,26,13,11,1,1,5,4,2,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,Het beleid richtte zich ook op het matigen van de loonkosten.,72.61545454545455,11.672727272727274,4.545454545454546,1.4545454545454546,11.0,1.0,1.0,50,16,11,11,1,1,3,2,3,0,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,Er werden bezuinigingen doorgevoerd in de collectieve sector en tegelijkertijd werd er geïnvesteerd in publieke investeringen en verminderde consumptieve uitgaven in het overheidsbudget.,-15.136086956521723,26.59130434782609,7.086956521739131,2.347826086956522,23.0,1.0,0.8695652173913043,163,54,23,20,1,1,11,10,8,0,2,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,Het industriële beleid veranderde van het ondersteunen van noodlijdende bedrijven naar het creëren van groeikansen voor veelbelovende bedrijven.,5.265000000000025,24.977777777777778,7.0,2.1666666666666665,18.0,1.0,0.7777777777777778,126,39,18,14,1,1,9,8,6,0,0,0,1,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,"Marktwerking werd geïntroduceerd in sectoren zoals openbaar vervoer, zorg en zelfs onderwijs, waar dit voorheen uitgesloten was.",25.356470588235307,18.564705882352943,6.411764705882353,1.9411764705882353,17.0,1.0,1.0,109,33,17,17,1,1,8,5,5,1,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,De rol van de overheid werd verschoven van uitvoerend naar regisserend.,41.851818181818196,18.94545454545455,5.454545454545454,1.8181818181818181,11.0,1.0,0.9090909090909091,60,20,11,10,1,1,4,4,3,0,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,Dit proces leidde tot verzelfstandiging van publieke activiteiten en privatisering van diensten.,4.305000000000014,14.8,7.0,2.25,12.0,1.0,0.9166666666666666,84,27,12,11,1,1,5,3,2,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,Het beleid is nu meer pragmatisch en wordt met de nodige aanpassingen toegepast.,50.47076923076926,14.430769230769233,5.153846153846154,1.6923076923076923,13.0,1.0,1.0,67,22,13,13,1,1,3,3,2,1,1,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,Het resulteerde in afbouw van subsidies en een zakelijker aanpak.,35.94500000000003,16.0,5.5,1.9,10.0,1.0,1.0,55,19,10,10,1,1,3,3,4,0,0,0,1,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,"Meer vrijheid en slimme regulering, met bevordering van concurrentie tussen aanbieders, leidde tot efficiëntiewinsten in sectoren zoals telecommunicatie en distributie.",-8.044999999999973,24.0,7.3,2.3,20.0,1.0,0.95,146,46,20,19,1,1,9,8,8,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Vergelijkend onderzoek toonde aan dat communicatiediensten in Nederland in 2019 ongeveer 32% goedkoper waren dan in België, en voedselprijzen in 2017 gemiddeld 12% lager waren dan in België.",18.279285714285738,19.771428571428572,5.678571428571429,1.8928571428571428,28.0,1.0,0.75,159,53,28,21,1,1,8,6,5,2,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"België voerde ook een budgetconsolidatiebeleid door, met bezuinigingen, privatiseringen en loonmatiging om concurrerender te worden en zich voor te bereiden op de Europese monetaire unie.",-8.044000000000008,21.200000000000003,6.4,2.24,25.0,1.0,0.92,160,56,25,23,1,1,8,7,8,0,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Marktwerking speelde echter een minder prominente rol in diverse dienstensectoren.
",19.025000000000013,12.0,7.2,2.1,10.0,1.0,1.0,72,21,10,10,1,1,5,2,3,0,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"De overheid in België heeft gereageerd op externe schokken en verminderd concurrentievermogen door het creëren van eigen banen en het gebruik van steunmaatregelen, zoals dienstencheques.",8.876000000000008,21.200000000000003,6.4,2.04,25.0,1.0,0.88,160,51,25,22,1,1,10,7,6,0,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,"Er zijn veel nieuwe banen gecreëerd in de quartaire sector, die sterk afhankelijk is van overheidsfinanciering.",37.257500000000036,11.4,5.875,1.8125,16.0,1.0,1.0,94,29,16,16,1,1,4,2,3,2,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Hierdoor zijn de overheidsuitgaven als percentage van het BBP gestegen en zijn overheidsinvesteringen achtergesteld ten opzichte van consumptieve uitgaven, in tegenstelling tot Nederland.",-15.136086956521723,24.85217391304348,7.086956521739131,2.347826086956522,23.0,1.0,0.9130434782608695,163,54,23,21,1,1,11,9,7,2,0,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Veel maatregelen waren reactief en gericht op korte termijn, wat resulteerde in een gebrek aan vertrouwen bij bedrijven en burgers.",38.48500000000003,16.0,5.5,1.75,20.0,1.0,0.95,110,35,20,19,1,1,8,4,2,1,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,België had hogere overheidsuitgaven en een hogere overheidsschuld dan Nederland in 2019.,25.45500000000002,11.466666666666667,6.333333333333333,2.0,12.0,1.0,0.9166666666666666,76,24,12,11,1,1,3,2,3,0,1,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Vergelijkingen tonen aan dat België relatief hoge uitgaven heeft voor algemeen bestuur, economische zaken en onderwijs, terwijl sociale zekerheidsuitgaven minder hoog zijn.",-3.9222727272726985,19.709090909090907,6.7272727272727275,2.227272727272727,22.0,1.0,1.0,148,49,22,22,1,1,10,6,3,1,1,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Er is een intensief gebruik van subsidies om arbeidskosten te verminderen, wat als marktverstorend wordt gezien.",26.682500000000015,18.900000000000002,5.9375,1.9375,16.0,1.0,1.0,95,31,16,16,1,1,6,5,5,1,1,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"De bezuinigingen in België hebben voornamelijk invloed gehad op overheidsinvesteringen, met name in infrastructuur, in vergelijking met Nederland.",-13.534999999999986,18.311111111111114,7.0,2.388888888888889,18.0,1.0,0.8333333333333334,126,43,18,15,1,1,7,5,3,0,1,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,Het niveau van overheidsuitgaven staat niet altijd in verhouding tot de kwaliteit van het overheidsbeleid en de onderliggende instituties.,9.4447368421053,20.231578947368423,6.2631578947368425,2.1052631578947367,19.0,1.0,0.8947368421052632,119,40,19,17,1,1,6,6,4,0,0,0,1,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,"Het aantal overheidsmedewerkers in België is hoog in vergelijking met Nederland, wat zou kunnen leiden tot aanzienlijke besparingen.",9.965000000000014,16.08888888888889,6.277777777777778,2.111111111111111,18.0,1.0,0.9444444444444444,113,38,18,17,1,1,5,4,3,1,2,0,1,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,"In België is er meer regulering en deze is instabieler, wat het vertrouwen vermindert en de samenwerking tussen burgers belemmert.",30.02500000000002,20.0,5.45,1.85,20.0,1.0,0.9,109,37,20,18,1,1,7,6,4,2,0,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"In Nederland ging de terugtredende overheid gepaard met meer vertrouwen in instellingen en beleid, en er werd ingezet op samenwerking en coöperatieve oplossingen voor gemeenschapsproblemen.",-4.659999999999993,24.400000000000002,6.52,2.2,25.0,1.0,0.92,163,55,25,23,1,1,11,9,5,0,1,0,0,1,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Tegenstellingen tussen werkgevers en werknemers zijn in Nederland minder uitgesproken dan in België, wat blijkt uit het lagere aantal stakingsdagen.
",17.335000000000022,16.0,6.35,2.0,20.0,1.0,0.95,127,40,20,19,1,1,6,4,2,1,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,De verschillen in beleidsaanpak hebben gevolgen gehad voor de competitiviteit van Nederland en België.,11.339285714285731,17.02857142857143,6.285714285714286,2.142857142857143,14.0,1.0,1.0,88,30,14,14,1,1,5,4,2,0,1,0,0,0,0,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,"Nederland is gestegen naar de 4e plaats in de World Economic Forumrangorde van competitiviteit in 2019, terwijl België in het afgelopen decennium is gedaald naar de 22e plaats.",30.365000000000027,16.914285714285715,5.25,1.75,28.0,1.0,0.75,147,49,28,21,1,1,9,4,8,2,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Deze prestaties hebben een sterke correlatie met de groei in welvaart, zoals te zien is in Figuur 5, waar het Bruto Binnenlands Product (BBP) per capita wordt weergegeven.",51.515000000000015,15.485714285714288,4.964285714285714,1.5,28.0,1.0,0.9642857142857143,139,42,28,27,1,1,6,3,8,1,2,0,0,0,1,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Er is een duidelijk verschil in prestaties tussen Nederland en België, vooral vanaf de jaren '90.",47.832500000000024,11.4,4.9375,1.6875,16.0,1.0,1.0,79,27,16,16,1,1,4,2,0,1,0,0,0,0,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,De lagere werkzaamheidsgraad in België is de belangrijkste reden voor deze verschillende ontwikkeling.,30.94769230769233,17.50769230769231,6.846153846153846,1.9230769230769231,13.0,1.0,1.0,89,25,13,13,1,1,4,4,1,1,0,0,0,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,"Het BBP per capita kan worden opgesplitst in een keten van factoren die overeenkomen met het BBP per capita, zoals productiviteit per uur, gewerkte uren per werknemer, werkzaamheidsgraad en het aandeel van de bevolking op arbeidsleeftijd in de totale bevolking.",13.955000000000013,25.0,5.45,1.8,40.0,1.0,0.75,218,72,40,30,1,1,11,9,13,0,2,0,1,0,1,0,1,0
Artikel 2 BN,SIMPLIFIED T4P1,"Uit analyses blijkt dat het verschil voornamelijk te wijten is aan de lage werkzaamheidsgraad in België, aangezien de andere factoren (productiviteit per uur en gewerkte uren per werknemer) gunstiger zijn in België.",21.017500000000034,24.05,5.625,1.8125,32.0,1.0,0.875,180,58,32,28,1,1,10,9,8,2,0,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"In 2019 had België een werkzaamheidsgraad van 65,3% vergeleken met 79,7% in Nederland, een verschil van 14,4%.",63.86500000000002,12.0,4.3,1.45,20.0,1.0,0.9,86,29,20,18,1,1,4,2,4,0,1,0,0,1,0,0,0,0
Artikel 2 BN,SIMPLIFIED T4P1,"Dit verschil wordt voornamelijk veroorzaakt door de soepelere arbeidsmarkt in Nederland, waar een groter percentage van de burgers (voornamelijk deeltijds) actief is, en door langere loopbanen in Nederland vergeleken met België.",11.628064516129037,22.72258064516129,6.225806451612903,1.935483870967742,31.0,1.0,0.8387096774193549,193,60,31,26,1,1,14,8,7,1,1,0,0,0,0,0,0,0
